sample_index,image_id,path,target_id,target_name,annotated_category_ids,cci_region,cci_bbox_precision,cci_target_drop_raw,cci_target_drop_norm,cci_margin_norm,cci_pmean_norm,feasible_set_size
14,002728,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002728.jpg,person,person,"[""person"",""train""]",7,1.0,0.7099868655204773,0.7220722436904907,-0.25264889001846313,0.47446954250335693,1
15,002062,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002062.jpg,tvmonitor,tvmonitor,"[""tvmonitor"",""person""]",3,0.875,0.9083665609359741,0.9241271615028381,0.681084394454956,1.2631841897964478,1
16,006481,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006481.jpg,car,car,"[""car"",""person""]",7,1.0,0.34298545122146606,0.34775933623313904,-0.6652816534042358,-0.030171215534210205,1
17,006771,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006771.jpg,diningtable,diningtable,"[""diningtable"",""person"",""tvmonitor""]",3,1.0,0.5755743384361267,0.5835465788841248,0.19698062539100647,0.5543447732925415,1
18,008039,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008039.jpg,pottedplant,pottedplant,"[""pottedplant"",""chair"",""person""]",4,0.0,0.2834368050098419,0.2873261570930481,-0.33568239212036133,0.06354944407939911,1
19,003893,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003893.jpg,car,car,"[""car"",""person""]",7,0.3333333432674408,0.2855832278728485,0.28955814242362976,-0.3137721121311188,0.08471685647964478,1
20,007689,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007689.jpg,person,person,"[""person"",""dog""]",4,1.0,0.41960281133651733,0.4267452657222748,-0.12264826893806458,0.24319280683994293,1
21,006984,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006984.jpg,chair,chair,"[""chair"",""tvmonitor""]",3,1.0,1.04566490650177,1.061091423034668,0.5236793160438538,1.107069730758667,1
22,009231,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009231.jpg,horse,horse,"[""horse"",""person""]",1,0.9166666865348816,0.6697230935096741,0.6775218844413757,-0.12526381015777588,0.33429619669914246,2
23,004650,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004650.jpg,motorbike,motorbike,"[""motorbike"",""car"",""person""]",1,0.6000000238418579,1.0603619813919067,1.0761003494262695,0.1359415054321289,0.44209879636764526,1
24,007553,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007553.jpg,motorbike,motorbike,"[""motorbike"",""person""]",2,1.0,0.03946257755160332,0.04004829749464989,-0.41913795471191406,0.21770907938480377,1
25,000116,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000116.jpg,sofa,sofa,"[""sofa"",""chair"",""pottedplant""]",2,0.875,1.5486093759536743,1.5736680030822754,0.8552471399307251,2.4015135765075684,1
26,002856,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002856.jpg,diningtable,diningtable,"[""diningtable"",""person""]",2,1.0,0.49626994132995605,0.5031437277793884,-0.5645710825920105,0.13748368620872498,1
27,005898,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005898.jpg,sofa,sofa,"[""sofa"",""chair"",""diningtable"",""person"",""tvmonitor""]",5,0.4000000059604645,0.8688494563102722,0.8829086422920227,0.223088800907135,0.7994887828826904,1
28,008126,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008126.jpg,person,person,"[""person"",""car""]",2,0.4545454680919647,0.8652986884117126,0.8800277709960938,-1.0025275945663452,1.1610556840896606,1
29,002982,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002982.jpg,person,person,"[""person"",""bottle""]",3,1.0,0.4343193471431732,0.44171231985092163,-0.5266286730766296,0.29043370485305786,1
30,007044,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007044.jpg,person,person,"[""person"",""cow""]",1,0.25,0.11985068768262863,0.12189077585935593,-0.41646820306777954,0.15454216301441193,1
31,009475,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009475.jpg,car,car,"[""car"",""person""]",5,0.75,0.3038211762905121,0.3080499470233917,-0.30730435252189636,0.07929821312427521,1
32,001513,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001513.jpg,chair,chair,"[""chair"",""tvmonitor""]",7,0.0,0.4633585810661316,0.47019442915916443,-0.21026334166526794,0.10864391922950745,1
33,008493,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008493.jpg,dog,dog,"[""dog"",""chair""]",5,0.20000000298023224,0.5882774591445923,0.596542239189148,-0.6588613986968994,0.06365543603897095,1
34,004561,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004561.jpg,horse,horse,"[""horse"",""person""]",3,1.0,1.560372233390808,1.5785423517227173,1.0697356462478638,2.0092430114746094,1
35,001476,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001476.jpg,person,person,"[""person"",""car"",""motorbike""]",3,0.375,0.2799028158187866,0.28466731309890747,0.05188734829425812,0.2398967444896698,1
36,003617,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003617.jpg,person,person,"[""person"",""chair"",""diningtable""]",2,0.7333333492279053,0.9260730743408203,0.9418366551399231,-0.06776124238967896,0.35270655155181885,1
37,009916,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009916.jpg,sofa,sofa,"[""sofa"",""chair""]",3,0.5714285969734192,2.6120777130126953,2.6543447971343994,1.3226419687271118,2.3578546047210693,1
38,004491,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004491.jpg,chair,chair,"[""chair"",""person""]",2,0.75,0.9078049063682556,0.9211975932121277,-0.07058125734329224,1.0774641036987305,1
39,001551,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001551.jpg,chair,chair,"[""chair"",""tvmonitor""]",7,0.3333333432674408,1.285888671875,1.3048591613769531,0.646053671836853,1.1889688968658447,1
40,001376,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001376.jpg,person,person,"[""person"",""car""]",2,0.7777777910232544,2.899400234222412,2.948753595352173,2.006357192993164,3.1795716285705566,1
41,009708,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009708.jpg,person,person,"[""person"",""chair""]",0,0.25,0.2145218551158905,0.21817342936992645,-0.6372142434120178,-0.07968561351299286,1
42,003479,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003479.jpg,dog,dog,"[""dog"",""person""]",3,1.0,0.24625639617443085,0.24971607327461243,-0.6352221965789795,0.10733912885189056,1
43,007462,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007462.jpg,sheep,sheep,"[""sheep"",""bird""]",1,0.6666666865348816,3.289302349090576,3.3371036052703857,3.043619155883789,5.033327102661133,1
44,003494,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003494.jpg,aeroplane,aeroplane,"[""aeroplane"",""person""]",7,0.3333333432674408,1.0984172821044922,1.1215293407440186,-0.12800920009613037,0.17628949880599976,1
45,008486,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008486.jpg,sofa,sofa,"[""sofa"",""chair"",""tvmonitor""]",3,0.5,0.45949336886405945,0.466928631067276,0.3109622001647949,0.5145894289016724,1
46,009960,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009960.jpg,motorbike,motorbike,"[""motorbike"",""person""]",4,1.0,0.22980996966362,0.2332209050655365,-0.022701561450958252,0.7927093505859375,1
47,004756,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004756.jpg,horse,horse,"[""horse"",""person""]",2,0.6666666865348816,3.557786226272583,3.5992157459259033,2.8870439529418945,4.880411624908447,1
48,009152,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009152.jpg,person,person,"[""person"",""motorbike""]",0,0.0,0.19593939185142517,0.19927465915679932,-0.2797764539718628,0.20227082073688507,1
49,008619,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008619.jpg,motorbike,motorbike,"[""motorbike"",""person""]",2,1.0,0.39284324645996094,0.39867401123046875,-0.5090461373329163,0.5649154782295227,1
50,004042,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004042.jpg,person,person,"[""person"",""bottle""]",6,1.0,0.10000631958246231,0.10170862078666687,-0.5248715877532959,-0.15359023213386536,1
51,005506,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005506.jpg,motorbike,motorbike,"[""motorbike"",""person""]",4,1.0,1.1238452196121216,1.1405258178710938,0.6300833821296692,1.3676347732543945,1
52,007453,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007453.jpg,sofa,sofa,"[""sofa"",""cat"",""dog""]",7,1.0,1.1760045289993286,1.1950339078903198,-2.6995396614074707,0.9021300077438354,1
53,001340,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001340.jpg,person,person,"[""person"",""chair"",""dog""]",4,1.0,0.7075753808021545,0.7196196913719177,0.05556213855743408,1.335982084274292,1
54,003075,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003075.jpg,person,person,"[""person"",""bicycle""]",0,1.0,0.6029967665672302,0.6132609248161316,-0.011574923992156982,0.4266945719718933,1
55,009487,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009487.jpg,person,person,"[""person"",""chair""]",2,1.0,0.13985955715179443,0.1422402411699295,0.05044811964035034,0.44764673709869385,2
56,001157,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001157.jpg,motorbike,motorbike,"[""motorbike"",""person""]",5,0.0,0.21908724308013916,0.22233903408050537,-0.18664228916168213,-0.014615654945373535,1
57,000314,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000314.jpg,sofa,sofa,"[""sofa"",""chair"",""diningtable""]",0,0.3333333432674408,0.6684297919273376,0.6792459487915039,0.41031667590141296,0.7995659708976746,1
58,006461,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006461.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""sofa""]",6,0.7142857313156128,2.1255502700805664,2.1549911499023438,1.1542627811431885,2.647094249725342,1
59,004101,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004101.jpg,sofa,sofa,"[""sofa"",""bicycle"",""person""]",0,1.0,1.3297687768936157,1.3512862920761108,0.34673500061035156,1.0306427478790283,1
60,001824,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001824.jpg,dog,dog,"[""dog"",""tvmonitor""]",1,1.0,5.480731010437012,5.557730197906494,3.967216730117798,6.45864200592041,1
61,004426,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004426.jpg,car,car,"[""car"",""person""]",5,1.0,0.15905436873435974,0.1612681895494461,-0.1699872463941574,-0.004258304834365845,1
62,001180,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001180.jpg,person,person,"[""person"",""pottedplant"",""sofa""]",0,0.2222222238779068,0.4172385632991791,0.42434078454971313,-0.46887844800949097,-0.18628162145614624,1
63,001095,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001095.jpg,dog,dog,"[""dog"",""person""]",4,1.0,3.3657944202423096,3.4130806922912598,-0.05731797218322754,3.2206273078918457,1
64,009827,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009827.jpg,train,train,"[""train"",""car""]",3,1.0,1.1057251691818237,1.1217851638793945,-1.1481893062591553,0.7118310928344727,1
65,001055,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001055.jpg,chair,chair,"[""chair"",""person""]",1,0.0625,0.42401644587516785,0.4302718937397003,-0.4077043831348419,0.09369724988937378,1
66,003532,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003532.jpg,sofa,sofa,"[""sofa"",""chair"",""tvmonitor""]",5,0.1666666716337204,0.5352445840835571,0.5439056158065796,-1.1046360731124878,0.3202633261680603,1
67,001826,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001826.jpg,sofa,sofa,"[""sofa"",""chair"",""tvmonitor""]",5,0.375,2.1247715950012207,2.159153461456299,1.1526756286621094,2.1040048599243164,1
68,005392,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005392.jpg,aeroplane,aeroplane,"[""aeroplane"",""person""]",0,1.0,0.8553159236907959,0.8733128309249878,0.24728131294250488,0.8058516383171082,1
69,008579,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008579.jpg,motorbike,motorbike,"[""motorbike"",""car"",""person""]",1,1.0,4.814273357391357,4.88572883605957,4.017898082733154,6.044744491577148,1
70,002240,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002240.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""pottedplant""]",5,0.5,0.9634541273117065,0.9767988324165344,0.027959108352661133,0.8250976204872131,1
71,004937,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004937.jpg,boat,boat,"[""boat"",""person""]",2,0.5,0.292633593082428,0.29723379015922546,0.4107704162597656,0.7738708257675171,1
72,000010,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000010.jpg,horse,horse,"[""horse"",""person""]",0,1.0,3.8439884185791016,3.8887507915496826,2.9218883514404297,4.37785005569458,1
73,006452,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006452.jpg,person,person,"[""person"",""bottle"",""sofa"",""tvmonitor""]",1,1.0,1.9295531511306763,1.9623979330062866,2.0523669719696045,3.6232757568359375,1
74,005119,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005119.jpg,bicycle,bicycle,"[""bicycle"",""person""]",3,1.0,1.5600652694702148,1.583203673362732,0.9851483106613159,1.980093240737915,1
75,007756,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007756.jpg,chair,chair,"[""chair"",""person""]",2,0.75,1.057106375694275,1.0727016925811768,0.6031991839408875,1.0192214250564575,1
76,002813,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002813.jpg,chair,chair,"[""chair"",""person""]",3,1.0,0.49771982431411743,0.5050625801086426,-0.9616289138793945,0.5460278391838074,1
77,000687,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000687.jpg,car,car,"[""car"",""person""]",5,1.0,0.687753438949585,0.6973260045051575,-1.0644567012786865,-0.03289175033569336,1
78,008852,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008852.jpg,motorbike,motorbike,"[""motorbike"",""person""]",1,1.0,0.45184099674224854,0.4585474133491516,-0.7118367552757263,0.09437581896781921,1
79,008566,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008566.jpg,person,person,"[""person"",""bicycle""]",3,0.5,0.41310086846351624,0.4201326370239258,-0.3263755440711975,0.09408292174339294,1
80,004410,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004410.jpg,tvmonitor,tvmonitor,"[""tvmonitor"",""person""]",7,0.0,0.6298952102661133,0.6408241987228394,-0.016598045825958252,0.3850446343421936,1
81,000252,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000252.jpg,bus,bus,"[""bus"",""car"",""person""]",4,0.8333333134651184,5.858299255371094,5.954121112823486,4.738917827606201,5.812137603759766,1
82,009690,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009690.jpg,diningtable,diningtable,"[""diningtable"",""chair""]",3,0.0,0.9486106038093567,0.9617497324943542,0.0560460090637207,0.6201539039611816,1
83,009599,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009599.jpg,car,car,"[""car"",""person""]",4,1.0,3.3477559089660645,3.3943519592285156,2.05415415763855,3.001368761062622,1
84,003755,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003755.jpg,sofa,sofa,"[""sofa"",""chair""]",3,0.7272727489471436,3.1231563091278076,3.1736934185028076,2.2592506408691406,3.1352970600128174,1
85,002301,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002301.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""person""]",7,0.4000000059604645,0.21547025442123413,0.21845471858978271,-0.10631275177001953,0.17714639008045197,1
86,004378,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004378.jpg,person,person,"[""person"",""car""]",5,0.9166666865348816,1.7827156782150269,1.813060998916626,-0.04077279567718506,0.9680481553077698,1
87,002144,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002144.jpg,bird,bird,"[""bird"",""person""]",0,0.0,0.4066706895828247,0.41243645548820496,-0.0541304349899292,0.674555778503418,1
88,000291,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000291.jpg,tvmonitor,tvmonitor,"[""tvmonitor"",""person""]",1,0.0,0.3652747869491577,0.37161245942115784,-0.26746031641960144,0.32877597212791443,1
89,000697,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000697.jpg,person,person,"[""person"",""bicycle""]",0,0.0,0.2127491980791092,0.2163705974817276,-0.30713891983032227,-0.05000858008861542,2
90,009486,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009486.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""sofa"",""tvmonitor""]",1,0.5,0.9266760945320129,0.9395114183425903,0.22151952981948853,0.6592922210693359,1
91,008868,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008868.jpg,boat,boat,"[""boat"",""motorbike"",""person""]",3,0.4000000059604645,0.4569714367389679,0.46415501832962036,0.0006549656391143799,0.35180148482322693,1
92,000532,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000532.jpg,person,person,"[""person"",""motorbike""]",4,1.0,0.6698886156082153,0.681291401386261,0.04962056875228882,0.847515344619751,1
93,000234,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000234.jpg,chair,chair,"[""chair"",""pottedplant""]",7,0.4000000059604645,0.8339838981628418,0.8462875485420227,0.23181301355361938,1.40176260471344,1
94,006432,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006432.jpg,person,person,"[""person"",""bottle""]",3,1.0,0.6946303248405457,0.7064542770385742,-0.19176596403121948,0.12754172086715698,1
95,006779,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006779.jpg,horse,horse,"[""horse"",""person""]",1,1.0,1.2343343496322632,1.248707890510559,0.0757828950881958,1.664705753326416,1
96,001975,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001975.jpg,diningtable,diningtable,"[""diningtable"",""bottle"",""person""]",3,1.0,0.6737443208694458,0.6830763220787048,-0.49655789136886597,0.16229796409606934,1
97,004029,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004029.jpg,sofa,sofa,"[""sofa"",""cat"",""dog""]",0,0.3333333432674408,1.5800493955612183,1.605616807937622,0.14754188060760498,0.8964617848396301,1
98,005936,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005936.jpg,cat,cat,"[""cat"",""bottle""]",4,1.0,0.2755298316478729,0.279766321182251,-1.749302625656128,0.08383506536483765,2
99,006672,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006672.jpg,horse,horse,"[""horse"",""person""]",2,1.0,1.876001000404358,1.8978465795516968,1.4753416776657104,2.8623974323272705,1
100,003304,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003304.jpg,person,person,"[""person"",""horse""]",3,0.0,0.5771471858024597,0.5869713425636292,0.03418797254562378,0.30924972891807556,1
101,005255,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005255.jpg,tvmonitor,tvmonitor,"[""tvmonitor"",""cat"",""person""]",7,0.4000000059604645,2.4930217266082764,2.5362768173217773,-1.0138039588928223,2.838555335998535,1
