status,sample_index,image_id,target_id,target_name,annotated_category_ids,category_ids,category_count,cci_region,wf_region,mean_region,max_0_1_region,feasible_set_size,feasible_mask,selection_target_at_cci,full_non_target_foil_count,annotation_absent_foil_count,full_outranking_foil_count,exact_matched_random_failure_probability,full_failure,annotation_absent_failure,annotation_absent_margin_norm,annotation_absent_worst_response_norm,cci_bbox_precision,cci_target_drop_raw,cci_target_drop_norm,cci_margin_norm,cci_pmean_norm,wf_bbox_precision,wf_target_drop_raw,wf_target_drop_norm,wf_margin_norm,wf_pmean_norm,mean_bbox_precision,mean_target_drop_raw,mean_target_drop_norm,mean_margin_norm,mean_pmean_norm,max_0_1_bbox_precision,max_0_1_target_drop_raw,max_0_1_target_drop_norm,max_0_1_margin_norm,max_0_1_pmean_norm,A,Aplus,B,C0,C1,C2,repair,joint_J,candidate_selection_target,candidate_selection_mean_foil,candidate_selection_max_foil,candidate_eval_margin_norm,candidate_eval_pmean_norm,candidate_eval_target_drop_raw,candidate_eval_target_drop_norm,candidate_bbox_precision
local_rerun_traceable,374,4712,person,person,"[""bottle"", ""chair"", ""diningtable"", ""person"", ""pottedplant""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,7,7,7,7,1,"[0,0,0,0,0,0,0,1]",0.798096776008606,19,15,8,1.0,1,1,-0.37395179271698,0.8276630640029907,0.4324324429035187,0.44527527689933777,0.45371127128601074,-0.37395179271698,-0.020109498187115327,0.4324324429035187,0.44527527689933777,0.45371127128601074,-0.37395179271698,-0.020109498187115327,0.4324324429035187,0.44527527689933777,0.45371127128601074,-0.37395179271698,-0.020109498187115327,0.4324324429035187,0.44527527689933777,0.45371127128601074,-0.37395179271698,-0.020109498187115327,0,0,0,0,0,0,0,0,"[0.07577987015247345,0.35887885093688965,-0.11470359563827515,-0.6307077407836914,-0.34054917097091675,-0.7675269246101379,0.22078682482242584,0.798096776008606]","[-0.18475933372974396,0.8778771758079529,-0.2447778731584549,-1.682895302772522,0.39038315415382385,-0.22749769687652588,0.25279292464256287,0.550112783908844]","[0.5372512340545654,1.6405736207962036,0.00655432278290391,-0.34835943579673767,1.167918086051941,0.5706352591514587,0.7272774577140808,0.8990414142608643]","[-0.48749226331710815,-0.5982205271720886,-0.005913816392421722,-0.6913289129734039,-1.1056288033723831,-0.9578936100006104,-0.5214335173368454,-0.37395179271698]","[0.25950753629991885,0.005931928116632124,0.2074742058390065,0.3604848279960846,-0.5244510488364061,-0.1865622914935413,-0.030927402800635273,-0.020109498187115327]","[0.1773534119129181,0.6147383451461792,-0.06760415434837341,-0.5538778901100159,-0.16317027807235718,-0.5500054955482483,0.2204294204711914,0.44527527689933777]","[0.1807134747505188,0.6263849139213562,-0.0688849538564682,-0.5643714070320129,-0.16626162827014923,-0.5604256391525269,0.22460557520389557,0.45371127128601074]","[1.0,0.03333333507180214,0.31578946113586426,0.9743589758872986,0.46666666865348816,0.9444444179534912,0.2777777910232544,0.4324324429035187]"
local_rerun_traceable,375,1696,person,person,"[""chair"", ""person"", ""sofa""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,5,5,5,5,1,"[0,0,0,0,0,1,0,0]",1.5693029165267944,19,17,7,1.0,1,1,-1.11871737241745,1.878357172012329,0.290909081697464,0.7455155849456787,0.7596397995948792,-1.11871737241745,0.18167237226704236,0.290909081697464,0.7455155849456787,0.7596397995948792,-1.11871737241745,0.18167237226704236,0.290909081697464,0.7455155849456787,0.7596397995948792,-1.11871737241745,0.18167237226704236,0.290909081697464,0.7455155849456787,0.7596397995948792,-1.11871737241745,0.18167237226704236,0,0,0,0,0,0,0,0,"[-0.09876327216625214,-0.05807429924607277,1.1835746765136719,-2.555028200149536,-0.017662161961197853,1.5693029165267944,-0.12354962527751923,-0.3060263693332672]","[-0.28597646951675415,0.19284263253211975,-1.4185152053833008,-3.0981316566467285,0.08619935810565948,1.2469593286514282,-0.15985207259655,0.02066035568714142]","[-0.04660947248339653,0.4997420608997345,0.057267289608716965,-2.1018168926239014,0.5324599742889404,2.253988027572632,0.10112807899713516,0.2999784052371979]","[-0.09408198110759258,-0.42451707925647497,0.5825081467628479,0.37694525718688965,-0.478578370064497,-1.11871737241745,-0.11547240987420082,-0.4998929798603058]","[0.13806595467031002,-0.20118687051887574,1.8412851157941317,1.3829971740120337,-0.032822174265196444,0.18167237226704236,0.09173980757201972,-0.1912996575204153]","[-0.025716600939631462,-0.011399499140679836,-0.2436852902173996,-2.242518901824951,0.04533209279179573,0.7455155849456787,-0.09174466878175735,-0.20317977666854858]","[-0.026203816756606102,-0.011615469120442867,-0.24830204248428345,-2.2850046157836914,0.046190936118364334,0.7596397995948792,-0.09348282217979431,-0.20702913403511047]","[0.21052631735801697,0.0,1.0,1.0,0.1428571492433548,0.290909081697464,0.4166666567325592,0.0]"
local_rerun_traceable,376,4704,sofa,sofa,"[""cat"", ""person"", ""sofa""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,6,6,6,6,1,"[0,0,0,0,0,0,1,0]",0.5405823588371277,19,17,6,1.0,1,1,-0.7811622619628906,1.3814990520477295,0.0,0.5895695686340332,0.6003367900848389,-2.531818389892578,0.11294900057347196,0.0,0.5895695686340332,0.6003367900848389,-2.531818389892578,0.11294900057347196,0.0,0.5895695686340332,0.6003367900848389,-2.531818389892578,0.11294900057347196,0.0,0.5895695686340332,0.6003367900848389,-2.531818389892578,0.11294900057347196,0,0,0,0,0,0,0,0,"[-0.06370817124843597,0.03142063319683075,-0.49670156836509705,-0.08918721228837967,-0.0437425933778286,0.4310324192047119,0.5405823588371277,0.026842907071113586]","[-0.29744860529899597,-0.13176438212394714,0.7695085406303406,0.09163544327020645,0.12226541340351105,0.39643681049346924,0.3146393299102783,0.21268363296985626]","[0.5004094243049622,0.10535978525876999,2.4972426891326904,0.2942564785480499,0.725620448589325,0.9301410913467407,2.8028016090393066,0.5218861103057861]","[-0.5607489366084337,0.04263194464147091,-2.8658869564533234,-0.36708561331033707,-0.8958098590373993,-0.40495002269744873,-2.531818389892578,-0.2993014566600323]","[0.20136604693375135,0.21660247092184268,-1.163299704852857,-0.1574664570783314,-0.3221435728237817,0.033085872860331295,0.11294900057347196,-0.11728777687408422]","[-0.020398493856191635,0.02040257304906845,-0.3163183331489563,-0.043337348848581314,-0.262957364320755,0.275844007730484,0.5895695686340332,-0.03752593696117401]","[-0.020771028473973274,0.02077518217265606,-0.32209518551826477,-0.04412881284952164,-0.2677597105503082,0.28088170289993286,0.6003367900848389,-0.038211267441511154]","[0.9814814925193787,0.9375,1.0,1.0,1.0,0.4000000059604645,0.0,1.0]"
local_rerun_traceable,377,9046,horse,horse,"[""horse"", ""person""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,5,5,5,5,1,"[0,0,0,0,0,1,0,0]",0.35447266697883606,19,18,7,1.0,1,1,-0.2504701316356659,0.6735254526138306,0.9615384340286255,0.4165850877761841,0.4230553209781647,-0.2504701316356659,0.12072413042187691,0.9615384340286255,0.4165850877761841,0.4230553209781647,-0.2504701316356659,0.12072413042187691,0.9615384340286255,0.4165850877761841,0.4230553209781647,-0.2504701316356659,0.12072413042187691,0.9615384340286255,0.4165850877761841,0.4230553209781647,-0.2504701316356659,0.12072413042187691,1,1,1,1,0,0,0,0,"[-0.012350921519100666,-0.4321018159389496,-1.8955376148223877,-0.2742890417575836,-0.05082043260335922,0.35447266697883606,0.0643722265958786,0.053172364830970764]","[-0.25715482234954834,-0.975365161895752,-1.3415206670761108,-0.17758293449878693,-0.04083972051739693,0.2207682579755783,0.03475261852145195,0.044309068471193314]","[0.041330721229314804,0.2151280641555786,-0.4513052701950073,0.05974939465522766,0.024645524099469185,0.6757255792617798,0.14634892344474792,0.17804786562919617]","[-0.0907682478427887,-0.6561931371688843,-1.2625399231910706,-0.2622034642845392,-0.12125284969806671,-0.2504701316356659,-0.08426041528582573,-0.0813005156815052]","[0.16315564434779317,0.5077749169186542,-0.4868425632777966,-0.07780842117752304,-0.032465886177593155,0.12072413042187691,0.01516590773826465,-0.012296210480072706]","[-0.30433928966522217,-0.2638675570487976,-1.7232779264450073,-0.22754566371440887,-0.03726404532790184,0.4165850877761841,0.04299575835466385,0.04439868777990341]","[-0.30906617641448975,-0.2679658532142639,-1.750043272972107,-0.2310798168182373,-0.03784281760454178,0.4230553209781647,0.04366355016827583,0.0450882725417614]","[0.24137930572032928,0.9767441749572754,0.4571428596973419,0.25,0.0,0.9615384340286255,0.3333333432674408,0.0]"
local_rerun_traceable,378,6561,motorbike,motorbike,"[""motorbike"", ""person""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,1,1,1,1,1,"[0,1,0,0,0,0,0,0]",0.44268539547920227,19,18,5,1.0,1,1,-0.7113323211669922,1.2131770849227905,1.0,0.49335339665412903,0.5018447637557983,-0.7113323211669922,0.18136927877601822,1.0,0.49335339665412903,0.5018447637557983,-0.7113323211669922,0.18136927877601822,1.0,0.49335339665412903,0.5018447637557983,-0.7113323211669922,0.18136927877601822,1.0,0.49335339665412903,0.5018447637557983,-0.7113323211669922,0.18136927877601822,1,1,1,1,0,0,0,0,"[-1.0437815189361572,0.44268539547920227,-0.052610091865062714,-0.2762335538864136,-0.3116374611854553,-0.03339371457695961,-0.09674233943223953,-0.38197100162506104]","[-0.7646335363388062,0.20372352004051208,-0.020686501637101173,-0.2894895672798157,-0.3608490228652954,-0.02513488568365574,-0.1074834018945694,-0.4983871877193451]","[0.10358632355928421,1.0147398710250854,0.027573509141802788,0.15262389183044434,-0.1667177528142929,0.19343797862529755,0.05078951641917229,0.10678305476903915]","[-0.9292767643928528,-0.7113323211669922,-0.07298647426068783,-0.4476197361946106,-0.17239031195640564,-0.22518765181303024,-0.15305876731872559,-0.34464266896247864]","[-0.26070955925081907,0.18136927877601822,-0.03386267637343783,-0.03070024655837761,0.060229386153973996,-0.02794312033802271,0.015499076730185676,0.10470308441864817]","[-0.6972148418426514,0.49335339665412903,-0.08866550028324127,-0.2865733802318573,-0.5742892622947693,-0.02068512514233589,-0.06949326395988464,-0.2630636394023895]","[-0.7092149257659912,0.5018447637557983,-0.0901915654540062,-0.29150572419166565,-0.5841736197471619,-0.0210411474108696,-0.07068935036659241,-0.26759135723114014]","[0.8837209343910217,1.0,0.2222222238779068,1.0,0.2368421107530594,1.0,0.5454545617103577,0.1666666716337204]"
local_rerun_traceable,379,8114,sofa,sofa,"[""car"", ""sofa""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,3,3,3,3,1,"[0,0,0,1,0,0,0,0]",1.3484251499176025,19,18,0,0.0,0,0,0.8035745024681091,0.45444685220718384,1.0,1.2354583740234375,1.258021354675293,0.8035745024681091,1.6046230965539028,1.0,1.2354583740234375,1.258021354675293,0.8035745024681091,1.6046230965539028,1.0,1.2354583740234375,1.258021354675293,0.8035745024681091,1.6046230965539028,1.0,1.2354583740234375,1.258021354675293,0.8035745024681091,1.6046230965539028,1,1,0,0,0,0,0,0,"[0.07404427975416183,0.3729425370693207,-0.6664124131202698,1.3484251499176025,-0.6214970350265503,0.6341938972473145,0.6970157623291016,-0.9231933951377869]","[0.4830423593521118,0.5123799443244934,-0.4681410491466522,-0.3566981256008148,-0.41228795051574707,0.02119768038392067,-0.3373715281486511,-0.40038320422172546]","[1.0494416952133179,1.503079891204834,0.08095838129520416,0.3808850944042206,0.19734159111976624,0.6283562183380127,0.1814061850309372,0.17497071623802185]","[-0.7461251989006996,-1.1755995452404022,-0.6351862885057926,0.8035745024681091,-0.7648935914039612,-0.0612984299659729,0.37840236350893974,-0.9109925776720047]","[-0.30749112210775675,-0.1892152640380358,-0.2108959416417699,1.6046230965539028,-0.18381861167022417,0.5436457329135584,0.8264907325961088,-0.4360071319694582]","[0.07232048362493515,0.43177351355552673,-0.6791297793388367,1.2354583740234375,-0.4830052852630615,0.49711623787879944,0.42650461196899414,-0.7582866549491882]","[0.07364126294851303,0.43965891003608704,-0.6915326118469238,1.258021354675293,-0.4918263256549835,0.5061950087547302,0.4342937767505646,-0.7721351385116577]","[0.0,0.2857142984867096,0.02631578966975212,1.0,0.0,1.0,0.6000000238418579,0.10526315867900848]"
local_rerun_traceable,380,4717,chair,chair,"[""bottle"", ""chair"", ""tvmonitor""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,0,0,0,0,1,"[1,0,0,0,0,0,0,0]",0.8717542886734009,19,17,1,0.8947368421052632,1,0,0.06125718355178833,0.5715858936309814,0.0,0.6223053336143494,0.6328430771827698,-0.7205532193183899,0.47369781626682533,0.0,0.6223053336143494,0.6328430771827698,-0.7205532193183899,0.47369781626682533,0.0,0.6223053336143494,0.6328430771827698,-0.7205532193183899,0.47369781626682533,0.0,0.6223053336143494,0.6328430771827698,-0.7205532193183899,0.47369781626682533,0,0,0,0,0,0,0,0,"[0.8717542886734009,-0.6160539388656616,0.22106412053108215,-0.11187408864498138,-0.2843126356601715,-0.0786161944270134,0.09024078398942947,0.13757090270519257]","[0.36074090003967285,-0.06819527596235275,0.09025409072637558,-0.007979595102369785,-0.1673390418291092,-0.11783511936664581,0.29586297273635864,-0.0836954414844513]","[1.5153754949569702,0.8193056583404541,0.38684314489364624,0.2115561068058014,0.35871919989585876,0.3128518760204315,1.8281559944152832,0.405265748500824]","[-0.7205532193183899,-1.2768158316612244,-0.3194073662161827,-0.3087366074323654,-0.670793205499649,-0.30388081911951303,-1.5525483638048172,-0.34475181996822357]","[0.47369781626682533,-0.5058629380441025,0.042880444983510596,-0.07182212051396307,-0.15008260035201124,0.11997071729580823,-0.08365306400350833,0.17149269776908976]","[0.6223053336143494,-0.5888383984565735,0.0968528464436531,-0.14879952371120453,-0.30277082324028015,0.013194229453802109,0.09330154955387115,0.07311613857746124]","[0.6328430771827698,-0.5988094210624695,0.09849289804697037,-0.1513192057609558,-0.30789777636528015,0.013417652808129787,0.09488146007061005,0.07435424625873566]","[0.0,0.06122449040412903,0.0,0.0,0.7142857313156128,0.09090909361839294,0.0,0.10000000149011612]"
local_rerun_traceable,381,6014,boat,boat,"[""boat"", ""person""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,7,7,7,7,1,"[0,0,0,0,0,0,0,1]",0.5820599794387817,19,18,1,0.9473684210526316,1,1,-0.24389690160751343,0.8453302383422852,0.8181818127632141,0.5901093482971191,0.6014333367347717,-0.24389690160751343,0.743824620584124,0.8181818127632141,0.5901093482971191,0.6014333367347717,-0.24389690160751343,0.743824620584124,0.8181818127632141,0.5901093482971191,0.6014333367347717,-0.24389690160751343,0.743824620584124,0.8181818127632141,0.5901093482971191,0.6014333367347717,-0.24389690160751343,0.743824620584124,1,1,1,1,0,0,0,0,"[0.2664775550365448,-0.011513417586684227,0.06593553721904755,0.5538436770439148,0.007520139217376709,-0.6614168882369995,-0.09347880631685257,0.5820599794387817]","[0.4194680154323578,-0.23869448900222778,0.16037380695343018,0.4214400351047516,-0.026944288983941078,-0.4657844603061676,-0.13042397797107697,-0.35306861996650696]","[1.1947851181030273,-0.015533802099525928,0.3318426311016083,0.9828491806983948,0.04962938651442528,0.09849725663661957,0.317370742559433,0.6893154978752136]","[-0.794813483953476,-0.10135024785995483,-0.2592078894376755,-0.3801834285259247,-0.06368493475019932,-0.527998648583889,-0.434606758877635,-0.24389690160751343]","[-0.20446491437522984,0.11012360139896993,-0.07781499271330078,0.08694761481724289,0.005729304013871832,-0.12012858257481929,0.013102523063456542,0.743824620584124]","[0.2905888557434082,-0.31655871868133545,0.19610050320625305,0.35987791419029236,-0.04887593537569046,-0.614885687828064,0.02042415738105774,0.5901093482971191]","[0.2961651384830475,-0.3226333558559418,0.19986359775066376,0.36678382754325867,-0.04981384798884392,-0.6266851425170898,0.02081608958542347,0.6014333367347717]","[1.0,0.1666666716337204,0.2142857164144516,0.03448275849223137,0.10526315867900848,1.0,0.125,0.8181818127632141]"
local_rerun_traceable,382,8027,person,person,"[""horse"", ""person""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,7,7,7,7,1,"[0,0,0,0,0,0,0,1]",0.441576212644577,19,18,8,1.0,1,1,-0.5749305635690689,0.7748821973800659,0.9444444179534912,0.196233868598938,0.199951633810997,-0.5749305635690689,0.12091315831792981,0.9444444179534912,0.196233868598938,0.199951633810997,-0.5749305635690689,0.12091315831792981,0.9444444179534912,0.196233868598938,0.199951633810997,-0.5749305635690689,0.12091315831792981,0.9444444179534912,0.196233868598938,0.199951633810997,-0.5749305635690689,0.12091315831792981,1,1,1,0,1,0,0,0,"[-0.042117904871702194,0.19908888638019562,-0.5597451329231262,-0.7434694766998291,-0.7478068470954895,0.35432615876197815,-0.0016420469619333744,0.441576212644577]","[-0.3098007142543793,-0.11346468329429626,-0.3393532931804657,-0.6857219338417053,-0.8784770965576172,-0.3463357985019684,0.01040516048669815,0.2836061716079712]","[0.4245286285877228,0.13432787358760834,0.3891836106777191,0.6776928305625916,-0.47525754570961,1.1232714653015137,0.2136555016040802,0.9773222804069519]","[-0.5048496127128601,0.04315749555826187,-0.6441870629787445,-1.4174789190292358,-0.3250434398651123,-0.8707700371742249,-0.17379936203360558,-0.5749305635690689]","[0.10293985432700109,0.23468682013059916,0.03554824425985936,-0.07271236985137586,-0.019447392538974206,0.3795392122119665,0.03806573040415778,0.12091315831792981]","[-0.2207685261964798,0.09360460191965103,-0.3736136853694916,-0.5558057427406311,-0.9530951976776123,0.24651241302490234,0.019086135551333427,0.196233868598938]","[-0.2249511182308197,0.09537799656391144,-0.3806920051574707,-0.5663357973098755,-0.971152126789093,0.2511827349662781,0.019447732716798782,0.199951633810997]","[1.0,0.4375,0.1090909093618393,1.0,0.12121212482452393,0.875,0.125,0.9444444179534912]"
local_rerun_traceable,383,517,person,person,"[""bottle"", ""cat"", ""dog"", ""person""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,7,7,7,7,1,"[0,0,0,0,0,0,0,1]",1.0907796621322632,19,16,1,0.8421052631578947,1,0,0.48550117015838623,0.38267189264297485,1.0,0.852030873298645,0.8681730628013611,-0.053039371967315674,1.3305531453439279,1.0,0.852030873298645,0.8681730628013611,-0.053039371967315674,1.3305531453439279,1.0,0.852030873298645,0.8681730628013611,-0.053039371967315674,1.3305531453439279,1.0,0.852030873298645,0.8681730628013611,-0.053039371967315674,1.3305531453439279,1,1,1,1,0,0,0,0,"[0.09683150053024292,-0.021765196695923805,0.05009664222598076,-1.101952314376831,0.8601623177528381,-1.6335335969924927,0.10651376098394394,1.0907796621322632]","[0.05575402081012726,0.05639853700995445,0.10753417015075684,-0.2334812879562378,0.4047456383705139,-0.7762995362281799,0.239837646484375,-0.8991811871528625]","[0.321883887052536,0.8547765016555786,0.6800683736801147,1.738518238067627,1.0429540872573853,4.52561092376709,2.239373207092285,0.5826717019081116]","[-0.28173965960741043,-0.5165913663804531,-0.29955996572971344,-2.7993032336235046,-0.23351192474365234,-5.8285404443740845,-1.9494398832321167,-0.053039371967315674]","[-0.051649449981356926,0.2917275418478408,0.10585528494496095,-0.8591050364469227,0.3803404128963226,-0.8072611383701626,-0.009002109352303167,1.3305531453439279]","[0.03736874833703041,0.05088327080011368,0.17421503365039825,-0.971215009689331,0.7539814710617065,-1.2504762411117554,0.20390498638153076,0.852030873298645]","[0.038076721131801605,0.05184728279709816,0.1775156408548355,-0.989615261554718,0.7682660818099976,-1.2741671800613403,0.20776808261871338,0.8681730628013611]","[0.1764705926179886,0.0,0.19298245012760162,0.0,1.0,0.9444444179534912,0.5,1.0]"
local_rerun_traceable,384,9651,person,person,"[""chair"", ""person"", ""sofa""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,3,3,3,3,1,"[0,0,0,1,0,0,0,0]",0.2764599025249481,19,17,1,0.8947368421052632,1,1,-0.44842052459716797,0.7268860936164856,1.0,0.27328798174858093,0.2784655690193176,-0.44842052459716797,1.5302771516144276,1.0,0.27328798174858093,0.2784655690193176,-0.44842052459716797,1.5302771516144276,1.0,0.27328798174858093,0.2784655690193176,-0.44842052459716797,1.5302771516144276,1.0,0.27328798174858093,0.2784655690193176,-0.44842052459716797,1.5302771516144276,1,1,1,0,1,0,0,0,"[-0.26407691836357117,-0.018521690741181374,0.1544145792722702,0.2764599025249481,-0.3104247450828552,-0.17523330450057983,-0.44150876998901367,0.031243452802300453]","[-0.8951175212860107,-0.0126160504296422,0.0031390872318297625,-1.6310595273971558,-0.2827409505844116,0.01955931819975376,-0.42723947763442993,-0.22214367985725403]","[1.1722664833068848,2.208923816680908,0.16251185536384583,0.5755442976951599,0.050575558096170425,0.861309826374054,-0.08751796931028366,0.4273621141910553]","[-1.824981838464737,-2.1001565232872963,0.02401653677225113,-0.44842052459716797,-0.18653766438364983,-1.0041514933109283,-0.15434134006500244,-0.21248405426740646]","[-0.10881032814320765,-0.05884694464896856,0.18962894649685996,1.5302771516144276,0.11450176985052071,-0.23965787197659283,0.09562770394902481,0.3835565861510603]","[-0.34968340396881104,0.07163307070732117,0.10005602985620499,0.27328798174858093,-0.05202275887131691,-0.2639165222644806,-0.33344125747680664,0.015556218102574348]","[-0.35630837082862854,0.07299020141363144,0.10195165127515793,0.2784655690193176,-0.05300835892558098,-0.2689165771007538,-0.3397584855556488,0.015850938856601715]","[1.0,1.0,0.6666666865348816,1.0,0.1111111119389534,0.625,0.4444444477558136,0.7142857313156128]"
local_rerun_traceable,385,3955,horse,horse,"[""horse"", ""person""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,5,5,5,5,1,"[0,0,0,0,0,1,0,0]",1.08897864818573,19,18,1,0.9473684210526316,1,1,-0.10078263282775879,1.0984232425689697,0.09375,0.982382595539093,0.9976406097412109,-0.10078263282775879,0.6923317508772016,0.09375,0.982382595539093,0.9976406097412109,-0.10078263282775879,0.6923317508772016,0.09375,0.982382595539093,0.9976406097412109,-0.10078263282775879,0.6923317508772016,0.09375,0.982382595539093,0.9976406097412109,-0.10078263282775879,0.6923317508772016,0,0,0,0,0,0,0,0,"[-0.5830667018890381,-0.09122584760189056,-0.08999820798635483,0.7569076418876648,0.23092840611934662,1.08897864818573,0.3369462788105011,0.03695053607225418]","[-0.6230854392051697,0.024649908766150475,-0.28229886293411255,1.1581597328186035,0.27199769020080566,0.41222482919692993,-0.8608425259590149,0.040627170354127884]","[0.09497562795877457,0.32723668217658997,0.15063658356666565,3.353929042816162,0.6675461530685425,1.232634425163269,0.9134197235107422,0.24777662754058838]","[-0.7014315687119961,-0.5051994621753693,-0.2117982804775238,-2.4064857363700867,-0.401905819773674,-0.10078263282775879,-0.1356574073433876,-0.22769965577390394]","[-0.10209654506884125,-0.19014415801747847,0.1641235786833261,-0.32660056258502757,-0.057277174764557875,0.6923317508772016,1.0380665381488048,-0.015511387476037367]","[-0.6322535872459412,-0.06787959486246109,-0.21935822069644928,0.5571891069412231,0.08894968032836914,0.982382595539093,0.03670826926827431,-4.346560672274791e-05]","[-0.6420735120773315,-0.0689338743686676,-0.22276520729064941,0.5658431649208069,0.09033121168613434,0.9976406097412109,0.03727840632200241,-4.41406991740223e-05]","[1.0,0.5600000023841858,0.0,0.8999999761581421,0.0,0.09375,0.550000011920929,0.2857142984867096]"
local_rerun_traceable,386,4763,bicycle,bicycle,"[""bicycle"", ""car""]","[""aeroplane"", ""bicycle"", ""bird"", ""boat"", ""bottle"", ""bus"", ""car"", ""cat"", ""chair"", ""cow"", ""diningtable"", ""dog"", ""horse"", ""motorbike"", ""person"", ""pottedplant"", ""sheep"", ""sofa"", ""train"", ""tvmonitor""]",20,0,0,0,0,1,"[1,0,0,0,0,0,0,0]",5.66235876083374,19,18,0,0.0,0,0,2.9407575130462646,2.740572690963745,1.0,5.57737398147583,5.68133020401001,2.9407575130462646,6.57265569465725,1.0,5.57737398147583,5.68133020401001,2.9407575130462646,6.57265569465725,1.0,5.57737398147583,5.68133020401001,2.9407575130462646,6.57265569465725,1.0,5.57737398147583,5.68133020401001,2.9407575130462646,6.57265569465725,1,1,0,0,0,0,0,0,"[5.66235876083374,0.18266162276268005,-0.803849995136261,-0.503072202205658,-0.1728188395500183,0.39363041520118713,0.026177983731031418,0.16574837267398834]","[-1.1608080863952637,0.1041637435555458,-0.5968310832977295,-0.43152084946632385,0.06018416956067085,0.1695350557565689,-0.021458005532622337,-0.30958226323127747]","[2.630361318588257,0.3613623082637787,-0.28774961829185486,0.29313623905181885,2.4032325744628906,0.7150923013687134,0.04337296262383461,-0.008300656452775002]","[2.9407575130462646,-0.1951158568263054,-0.33871257305145264,-0.8288551568984985,-2.1089773178100586,-0.2962265610694885,-0.016629407182335854,0.16177485883235931]","[6.57265569465725,0.06564265121950916,-0.15863517083619771,-0.11027768332707255,-0.16473241253314833,0.23430940959798663,0.0465404624119401,0.43668610445762934]","[5.57737398147583,0.11895810812711716,-0.9338897466659546,-0.7448781132698059,-0.39682525396347046,0.5326135754585266,0.015473384410142899,0.1376468688249588]","[5.68133020401001,0.1211753562092781,-0.9512964487075806,-0.7587618231773376,-0.40422165393829346,0.5425409078598022,0.015761790797114372,0.14021246135234833]","[1.0,0.5,0.095238097012043,0.0,0.0,0.30000001192092896,0.0,0.0882352963089943]"
