status,dataset_model,sample_index,image_id,comparison,metric,difference
local_rerun_traceable,voc2007_openai_b32,4,2631,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,5,4225,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,6,3701,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,7,6811,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,8,3217,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_mean,margin_norm,0.4016648530960083
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_mean,target_drop_raw,0.08828756213188171
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_mean,target_drop_norm,0.08979040384292603
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_mean,bbox_precision,-0.8571428656578064
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,9,2239,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,10,8563,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,11,5844,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,12,4721,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,13,4243,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,14,2728,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,15,2062,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,16,6481,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,17,6771,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,18,8039,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,19,3893,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,20,7689,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,21,6984,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,22,9231,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,23,4650,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,24,7553,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,25,116,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,26,2856,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,27,5898,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,28,8126,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,29,2982,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,30,7044,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,31,9475,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,32,1513,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,33,8493,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,34,4561,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_mean,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_max_0_1,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_max_0_1,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_max_0_1,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,35,1476,wf_minus_max_0_1,bbox_precision,0.0
local_rerun_traceable,voc2007_openai_b32,36,3617,wf_minus_mean,margin_norm,0.0
local_rerun_traceable,voc2007_openai_b32,36,3617,wf_minus_mean,target_drop_raw,0.0
local_rerun_traceable,voc2007_openai_b32,36,3617,wf_minus_mean,target_drop_norm,0.0
local_rerun_traceable,voc2007_openai_b32,36,3617,wf_minus_mean,bbox_precision,0.0
