sample_index,image_id,path,target_id,target_name,annotated_category_ids,cci_region,cci_bbox_precision,cci_target_drop_raw,cci_target_drop_norm,cci_margin_norm,cci_pmean_norm,feasible_set_size
24,007553,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007553.jpg,motorbike,motorbike,"[""motorbike"",""person""]",6,0.8518518805503845,0.3899942636489868,0.39670664072036743,-0.4731367826461792,0.29781150817871094,1
25,000116,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000116.jpg,sofa,sofa,"[""sofa"",""chair"",""pottedplant""]",7,0.8799999952316284,1.800792932510376,1.833680510520935,1.206899642944336,2.760357141494751,1
26,002856,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002856.jpg,diningtable,diningtable,"[""diningtable"",""person""]",5,1.0,0.3509353995323181,0.3557516932487488,-0.34800904989242554,0.20465601980686188,1
27,005898,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005898.jpg,sofa,sofa,"[""sofa"",""chair"",""diningtable"",""person"",""tvmonitor""]",5,0.8571428656578064,0.86508709192276,0.8808860182762146,-2.2455506324768066,0.5276987552642822,1
28,008126,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008126.jpg,person,person,"[""person"",""car""]",0,1.0,0.6882413029670715,0.701280415058136,-1.8429956436157227,0.2107481062412262,1
29,002982,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002982.jpg,person,person,"[""person"",""bottle""]",2,0.4615384638309479,0.45622026920318604,0.4648636281490326,-0.22113046050071716,0.012211740016937256,1
30,007044,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007044.jpg,person,person,"[""person"",""cow""]",1,0.1875,0.4438364803791046,0.45224520564079285,-0.176356703042984,0.27055782079696655,1
31,009475,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009475.jpg,car,car,"[""car"",""person""]",0,1.0,0.2658425271511078,0.27029651403427124,-1.1251280307769775,-0.39672303199768066,1
32,001513,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001513.jpg,chair,chair,"[""chair"",""tvmonitor""]",3,0.0,0.46685919165611267,0.47476470470428467,-0.4236369729042053,0.024835824966430664,1
33,008493,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008493.jpg,dog,dog,"[""dog"",""chair""]",5,1.0,4.019486904144287,4.092500686645508,4.127693176269531,7.200002670288086,1
34,004561,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004561.jpg,horse,horse,"[""horse"",""person""]",2,1.0,5.535914897918701,5.621896743774414,4.212510585784912,6.590207576751709,1
35,001476,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001476.jpg,person,person,"[""person"",""car"",""motorbike""]",6,0.07692307978868484,0.5935278534889221,0.6047725677490234,-0.720463752746582,-0.08084851503372192,1
36,003617,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003617.jpg,person,person,"[""person"",""chair"",""diningtable""]",0,0.375,0.2565690875053406,0.26142993569374084,-0.5158083438873291,-0.16215947270393372,1
37,009916,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009916.jpg,sofa,sofa,"[""sofa"",""chair""]",0,0.5277777910232544,3.2468738555908203,3.30617094039917,1.3020172119140625,2.77632474899292,1
38,004491,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004491.jpg,chair,chair,"[""chair"",""person""]",0,0.939393937587738,0.4097592830657959,0.4166979193687439,-0.31799590587615967,0.30451300740242004,1
39,001551,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001551.jpg,chair,chair,"[""chair"",""tvmonitor""]",1,0.8500000238418579,0.4456331729888916,0.453179270029068,-1.2008285522460938,0.48063236474990845,1
40,001376,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001376.jpg,person,person,"[""person"",""car""]",3,0.8275862336158752,2.437390089035034,2.483567953109741,1.4337613582611084,2.867408514022827,1
41,009708,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009708.jpg,person,person,"[""person"",""chair""]",4,0.30434781312942505,0.9507988095283508,0.9688122272491455,-0.22235620021820068,0.028217196464538574,1
42,003479,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003479.jpg,dog,dog,"[""dog"",""person""]",6,0.6428571343421936,0.4518880248069763,0.460096538066864,-0.2507081627845764,0.15108397603034973,1
43,007462,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007462.jpg,sheep,sheep,"[""sheep"",""bird""]",6,0.9473684430122375,3.2006142139434814,3.264218807220459,1.309532642364502,3.2149031162261963,1
44,003494,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003494.jpg,aeroplane,aeroplane,"[""aeroplane"",""person""]",2,0.15217390656471252,0.7720459699630737,0.7861429452896118,-0.24210131168365479,0.06673121452331543,1
45,008486,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008486.jpg,sofa,sofa,"[""sofa"",""chair"",""tvmonitor""]",0,0.5588235259056091,0.915824294090271,0.9325498342514038,0.7776482105255127,1.084360957145691,1
46,009960,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009960.jpg,motorbike,motorbike,"[""motorbike"",""person""]",4,0.6097561120986938,0.3766573667526245,0.3831402063369751,-0.2018718719482422,0.11622166633605957,1
47,004756,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004756.jpg,horse,horse,"[""horse"",""person""]",5,0.95652174949646,1.820831537246704,1.8491120338439941,2.1512136459350586,3.849355697631836,1
48,009152,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009152.jpg,person,person,"[""person"",""motorbike""]",2,0.3333333432674408,0.25759851932525635,0.26247885823249817,-5.580374240875244,-1.1536200046539307,1
49,008619,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008619.jpg,motorbike,motorbike,"[""motorbike"",""person""]",0,0.6666666865348816,0.6088536977767944,0.6193329691886902,-0.1328047513961792,0.1609654724597931,1
50,004042,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004042.jpg,person,person,"[""person"",""bottle""]",7,1.0,0.26906532049179077,0.2741629183292389,0.10398109257221222,0.44800424575805664,1
51,005506,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005506.jpg,motorbike,motorbike,"[""motorbike"",""person""]",3,0.7894737124443054,0.339499294757843,0.34534257650375366,-0.1652967929840088,0.41205891966819763,1
52,007453,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007453.jpg,sofa,sofa,"[""sofa"",""cat"",""dog""]",0,0.9666666388511658,0.17675380408763885,0.17998182773590088,-1.053464651107788,0.4639334976673126,1
53,001340,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001340.jpg,person,person,"[""person"",""chair"",""dog""]",1,1.0,0.4365040361881256,0.4447738528251648,-0.5586296916007996,0.3477760851383209,1
54,003075,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003075.jpg,person,person,"[""person"",""bicycle""]",7,1.0,0.3240526616573334,0.33019202947616577,-0.16116055846214294,0.04636925458908081,1
55,009487,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009487.jpg,person,person,"[""person"",""chair""]",7,0.9117646813392639,0.6839472651481628,0.6969050168991089,-1.0824631452560425,0.6586790680885315,1
56,001157,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001157.jpg,motorbike,motorbike,"[""motorbike"",""person""]",7,1.0,0.17184798419475555,0.17480574548244476,-0.43983709812164307,0.01166929304599762,1
57,000314,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000314.jpg,sofa,sofa,"[""sofa"",""chair"",""diningtable""]",5,0.05263157933950424,-0.12582114338874817,-0.12811899185180664,-0.2414550483226776,-0.08898008614778519,1
58,006461,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006461.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""sofa""]",6,0.6333333253860474,2.5228281021118164,2.5574517250061035,2.4421236515045166,3.6550683975219727,1
59,004101,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004101.jpg,sofa,sofa,"[""sofa"",""bicycle"",""person""]",4,0.08571428805589676,0.2737070918083191,0.27870574593544006,-0.0725802481174469,0.2634228765964508,2
60,001824,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001824.jpg,dog,dog,"[""dog"",""tvmonitor""]",0,1.0,5.548273086547852,5.649056911468506,4.614087104797363,6.894765853881836,1
61,004426,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004426.jpg,car,car,"[""car"",""person""]",1,1.0,0.46601685881614685,0.4738245904445648,-0.1946333944797516,0.4017179012298584,1
62,001180,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001180.jpg,person,person,"[""person"",""pottedplant"",""sofa""]",1,0.8571428656578064,1.4467229843139648,1.4741319417953491,0.18205606937408447,1.7772395610809326,1
63,001095,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001095.jpg,dog,dog,"[""dog"",""person""]",4,0.9130434989929199,4.351423740386963,4.430467128753662,-0.8481950759887695,4.366469383239746,1
64,009827,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009827.jpg,train,train,"[""train"",""car""]",4,0.8636363744735718,1.0257339477539062,1.043839931488037,-1.174757957458496,0.825271725654602,1
65,001055,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001055.jpg,chair,chair,"[""chair"",""person""]",3,0.96875,0.4723318815231323,0.48033007979393005,-0.6331765651702881,0.3799281120300293,1
66,003532,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003532.jpg,sofa,sofa,"[""sofa"",""chair"",""tvmonitor""]",5,0.07407407462596893,0.37384408712387085,0.38067153096199036,-0.6712992191314697,0.05220061540603638,1
67,001826,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001826.jpg,sofa,sofa,"[""sofa"",""chair"",""tvmonitor""]",7,0.4000000059604645,0.74207603931427,0.7556284666061401,-0.4256995916366577,1.2403993606567383,1
68,005392,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005392.jpg,aeroplane,aeroplane,"[""aeroplane"",""person""]",5,1.0,1.1375051736831665,1.1582751274108887,0.624038577079773,1.0641186237335205,1
69,008579,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008579.jpg,motorbike,motorbike,"[""motorbike"",""car"",""person""]",2,0.8214285969734192,7.170069217681885,7.293476581573486,3.1548538208007812,7.407700061798096,1
70,002240,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002240.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""pottedplant""]",5,0.8148148059844971,1.274481177330017,1.2919723987579346,-0.9014973640441895,1.1714472770690918,1
71,004937,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004937.jpg,boat,boat,"[""boat"",""person""]",7,0.9473684430122375,0.35225769877433777,0.35901740193367004,-0.06197965145111084,0.1627623736858368,1
72,000010,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000010.jpg,horse,horse,"[""horse"",""person""]",1,1.0,1.9419244527816772,1.97208571434021,1.138545036315918,2.4722933769226074,1
73,006452,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006452.jpg,person,person,"[""person"",""bottle"",""sofa"",""tvmonitor""]",5,0.949999988079071,1.1881599426269531,1.2106703519821167,-0.4245572090148926,0.7381486892700195,1
74,005119,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005119.jpg,bicycle,bicycle,"[""bicycle"",""person""]",2,1.0,1.8368966579437256,1.8711344003677368,1.7919288873672485,2.511561632156372,1
75,007756,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007756.jpg,chair,chair,"[""chair"",""person""]",5,0.4117647111415863,1.5936726331710815,1.6206589937210083,1.5672074556350708,2.419581890106201,1
76,002813,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002813.jpg,chair,chair,"[""chair"",""person""]",2,0.9615384340286255,0.4482612907886505,0.45585188269615173,-0.8461241722106934,0.3198034465312958,1
77,000687,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000687.jpg,car,car,"[""car"",""person""]",7,1.0,0.19145801663398743,0.19466574490070343,-0.39654749631881714,-0.0032025128602981567,1
78,008852,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008852.jpg,motorbike,motorbike,"[""motorbike"",""person""]",7,0.9285714030265808,0.28098905086517334,0.28582528233528137,-0.03347936272621155,0.12734229862689972,1
79,008566,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008566.jpg,person,person,"[""person"",""bicycle""]",1,0.36666667461395264,0.46523529291152954,0.47404944896698,-0.2980270981788635,-0.02437087893486023,1
80,004410,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004410.jpg,tvmonitor,tvmonitor,"[""tvmonitor"",""person""]",5,1.0,1.4669225215911865,1.5025920867919922,0.7986613512039185,1.6029207706451416,1
81,000252,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000252.jpg,bus,bus,"[""bus"",""car"",""person""]",2,0.9090909361839294,2.2181556224823,2.2625911235809326,1.0078842639923096,2.293015241622925,1
82,009690,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009690.jpg,diningtable,diningtable,"[""diningtable"",""chair""]",1,0.42222222685813904,1.292710781097412,1.3104521036148071,0.8005030155181885,1.2812217473983765,1
83,009599,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009599.jpg,car,car,"[""car"",""person""]",1,0.9473684430122375,1.7936896085739136,1.8237414360046387,0.9170746207237244,1.8651212453842163,1
84,003755,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003755.jpg,sofa,sofa,"[""sofa"",""chair""]",0,1.0,2.780945301055908,2.831733226776123,1.1356346607208252,1.918782114982605,1
85,002301,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002301.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""person""]",0,0.47058823704719543,0.12438653409481049,0.12609364092350006,-0.25933611392974854,-0.00014579296112060547,2
86,004378,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004378.jpg,person,person,"[""person"",""car""]",6,0.46052631735801697,1.0758228302001953,1.0962048768997192,-2.1012253761291504,-0.48791658878326416,1
87,002144,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002144.jpg,bird,bird,"[""bird"",""person""]",1,0.9285714030265808,4.04843282699585,4.120268821716309,3.2185256481170654,5.399660110473633,1
88,000291,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000291.jpg,tvmonitor,tvmonitor,"[""tvmonitor"",""person""]",4,0.5,1.2942801713943481,1.325751781463623,-0.04273819923400879,0.522551417350769,1
89,000697,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000697.jpg,person,person,"[""person"",""bicycle""]",2,0.07407407462596893,0.621982216835022,0.6337660551071167,-0.34225982427597046,-0.0029262304306030273,1
90,009486,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009486.jpg,diningtable,diningtable,"[""diningtable"",""chair"",""sofa"",""tvmonitor""]",4,0.0,0.1875312179327011,0.19010493159294128,0.020827382802963257,0.14909452199935913,1
91,008868,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008868.jpg,boat,boat,"[""boat"",""motorbike"",""person""]",4,0.0714285746216774,0.9738869667053223,0.9925755262374878,0.5143786668777466,0.7766774892807007,1
92,000532,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000532.jpg,person,person,"[""person"",""motorbike""]",3,0.29629629850387573,-0.03847227245569229,-0.039201151579618454,-0.6381253004074097,-0.12223580479621887,1
93,000234,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000234.jpg,chair,chair,"[""chair"",""pottedplant""]",0,0.6315789222717285,3.7095911502838135,3.772407293319702,1.8555541038513184,3.6312780380249023,1
94,006432,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006432.jpg,person,person,"[""person"",""bottle""]",4,0.2931034564971924,0.013310998678207397,0.013563183136284351,0.03816254436969757,0.24380119144916534,1
95,006779,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006779.jpg,horse,horse,"[""horse"",""person""]",1,1.0,0.39615094661712646,0.4023038148880005,0.148226797580719,0.44818171858787537,1
96,001975,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001975.jpg,diningtable,diningtable,"[""diningtable"",""bottle"",""person""]",2,0.8292682766914368,0.6599127054214478,0.668969452381134,-0.31173694133758545,0.25792908668518066,1
97,004029,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004029.jpg,sofa,sofa,"[""sofa"",""cat"",""dog""]",3,0.97826087474823,1.0229346752166748,1.0416163206100464,0.6079559326171875,1.6582874059677124,1
98,005936,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005936.jpg,cat,cat,"[""cat"",""bottle""]",0,0.9583333134651184,0.12383049726486206,0.12617282569408417,-0.3293171525001526,0.15940722823143005,1
99,006672,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006672.jpg,horse,horse,"[""horse"",""person""]",0,0.9285714030265808,1.4987921714782715,1.5220708847045898,-0.26190948486328125,1.1056993007659912,1
100,003304,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003304.jpg,person,person,"[""person"",""horse""]",4,0.3492063581943512,0.8332946300506592,0.8490818738937378,-0.10923248529434204,0.06548899412155151,1
