status,dataset,model,sample_index,image_id,path,target_id,target_name,distractor_id,distractor_name,cci_region,wf_region,mean_region,max_0_1_region,feasible_set_size,candidate_selection_target,candidate_selection_mean_foil,candidate_selection_max_foil,candidate_eval_margin_norm,candidate_eval_pmean_norm,candidate_eval_target_drop_raw,candidate_eval_target_drop_norm,candidate_bbox_precision,cci_margin_norm,cci_pmean_norm,cci_target_drop_raw,cci_target_drop_norm,cci_bbox_precision,wf_margin_norm,wf_pmean_norm,wf_target_drop_raw,wf_target_drop_norm,wf_bbox_precision,mean_margin_norm,mean_pmean_norm,mean_target_drop_raw,mean_target_drop_norm,mean_bbox_precision,max_0_1_margin_norm,max_0_1_pmean_norm,max_0_1_target_drop_raw,max_0_1_target_drop_norm,max_0_1_bbox_precision
local_rerun,voc2007,openai_b16,312,008045,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/008045.jpg,diningtable,diningtable,person,person,2,2,2,2,1,"[0.3467763662338257,-0.2580534815788269,0.610298216342926,-0.6725583076477051,-0.3062098026275635,0.3899095058441162,0.06602829694747925,-0.17999279499053955]","[0.12454205751419067,-0.07873886078596115,0.29155388474464417,-0.8448042869567871,-0.13561022281646729,0.46448853611946106,0.025413470342755318,0.17181313037872314]","[0.6659246683120728,1.160637378692627,0.8507270812988281,0.42930281162261963,0.2726471722126007,0.8995270133018494,0.18251653015613556,0.7179769277572632]","[-0.4776384234428406,-1.1167106628417969,-0.18807601928710938,-0.9028093814849854,-0.5239293575286865,-0.417887806892395,-0.09528224915266037,-0.8989239931106567]","[0.1506107747554779,-0.2790270447731018,0.30114975571632385,0.22048276662826538,-0.14179663360118866,-0.0879487693309784,0.039426520466804504,-0.332926869392395]","[0.22664937376976013,-0.30859997868537903,0.5041123032569885,-0.3564934730529785,-0.2859620451927185,0.2942717671394348,0.0007453180733136833,-0.11992108821868896]","[0.22975994646549225,-0.3128352463245392,0.5110307931900024,-0.3613860607147217,-0.28988662362098694,0.29831039905548096,0.0007555469637736678,-0.12156690657138824]","[0.0,0.0,0.1666666716337204,0.1666666716337204,0.0,0.7027027010917664,0.0,0.3571428656578064]",-0.18807601928710938,0.30114975571632385,0.5041123032569885,0.5110307931900024,0.1666666716337204,-0.18807601928710938,0.30114975571632385,0.5041123032569885,0.5110307931900024,0.1666666716337204,-0.18807601928710938,0.30114975571632385,0.5041123032569885,0.5110307931900024,0.1666666716337204,-0.18807601928710938,0.30114975571632385,0.5041123032569885,0.5110307931900024,0.1666666716337204
local_rerun,voc2007,openai_b16,313,003928,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003928.jpg,diningtable,diningtable,bottle,bottle,5,5,5,5,1,"[-0.06858210265636444,-0.9719284176826477,0.12612737715244293,1.1625292301177979,0.7953013777732849,1.2245712280273438,-2.6424028873443604,-0.5037035942077637]","[-0.13959069550037384,-0.7976735830307007,-0.06683467328548431,0.34331557154655457,0.42940497398376465,0.163204625248909,-1.9572721719741821,-0.22281873226165771]","[0.15069133043289185,-0.18691286444664001,0.799190878868103,1.443774700164795,0.9547100067138672,0.7275000214576721,0.4252631664276123,0.3437619209289551]","[-0.149253711104393,-0.7027838230133057,-0.6391271948814392,-0.37425118684768677,-0.12186920642852783,0.3915649652481079,-3.2598910331726074,-0.6875269412994385]","[0.05154724419116974,-0.20098787546157837,0.13769447803497314,0.7005342841148376,0.3040591776371002,1.11955988407135,-0.7022579908370972,-0.22537443041801453]","[-0.165056511759758,-0.9384387135505676,0.10016187280416489,0.9375751614570618,0.5157086253166199,1.1631382703781128,-1.9979733228683472,-0.2693260610103607]","[-0.16732177138328552,-0.9513180255889893,0.10153651237487793,0.9504426121711731,0.5227863192558289,1.1791013479232788,-2.0253937244415283,-0.273022323846817]","[1.0,1.0,0.0,0.12121212482452393,0.10810811072587967,0.8181818127632141,0.6756756901741028,0.23076923191547394]",0.3915649652481079,1.11955988407135,1.1631382703781128,1.1791013479232788,0.8181818127632141,0.3915649652481079,1.11955988407135,1.1631382703781128,1.1791013479232788,0.8181818127632141,0.3915649652481079,1.11955988407135,1.1631382703781128,1.1791013479232788,0.8181818127632141,0.3915649652481079,1.11955988407135,1.1631382703781128,1.1791013479232788,0.8181818127632141
local_rerun,voc2007,openai_b16,314,004072,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/004072.jpg,person,person,sheep,sheep,0,0,0,0,1,"[0.7575098872184753,-0.03216284513473511,0.42738816142082214,-0.8787195086479187,-0.3635250926017761,-0.7640007734298706,-0.532196044921875,-0.18908821046352386]","[-0.5434741973876953,0.1043081283569336,0.38548195362091064,-1.2952468395233154,-0.445695161819458,0.33628714084625244,-0.03932070732116699,-0.06079200655221939]","[0.6104537844657898,0.9529829621315002,0.5902814865112305,-0.594595193862915,0.3461284935474396,5.078855037689209,4.934311866760254,0.0903581753373146]","[-0.4043456017971039,-0.9088557362556458,-0.21175849437713623,-0.5251814126968384,-0.6398472785949707,-5.125644683837891,-4.831601619720459,-0.1730194240808487]","[0.5705469250679016,-0.03122875466942787,-0.010442942380905151,0.1955621838569641,0.10903197526931763,-0.8648576736450195,-0.35220766067504883,-0.04711940884590149]","[0.32543811202049255,0.03020220249891281,0.35204553604125977,-0.9785512089729309,-0.3901902735233307,-0.47033894062042236,-0.4145299792289734,-0.1486281454563141]","[0.3316037356853485,0.030774399638175964,0.3587152361869812,-0.9970903992652893,-0.39758265018463135,-0.4792497754096985,-0.42238348722457886,-0.1514439880847931]","[0.8333333134651184,0.056603774428367615,0.0,1.0,0.1666666716337204,0.0,0.1818181872367859,0.0]",-0.4043456017971039,0.5705469250679016,0.32543811202049255,0.3316037356853485,0.8333333134651184,-0.4043456017971039,0.5705469250679016,0.32543811202049255,0.3316037356853485,0.8333333134651184,-0.4043456017971039,0.5705469250679016,0.32543811202049255,0.3316037356853485,0.8333333134651184,-0.4043456017971039,0.5705469250679016,0.32543811202049255,0.3316037356853485,0.8333333134651184
local_rerun,voc2007,openai_b16,315,007623,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/007623.jpg,horse,horse,person,person,2,2,2,2,1,"[-1.2741928100585938,0.12331156432628632,4.162203788757324,-0.004400290083140135,0.5500566363334656,-0.035192012786865234,-0.10328465700149536,-0.006765204947441816]","[-0.46701470017433167,0.08028440177440643,0.11616279929876328,-0.149152010679245,0.5058578848838806,-0.042898986488580704,0.225141704082489,-0.07857596129179001]","[0.7463324069976807,0.33309704065322876,1.5646369457244873,0.12475612014532089,0.9443984031677246,0.0873379334807396,1.2008252143859863,0.12176892161369324]","[-1.4950906038284302,-0.15462873876094818,2.6109073162078857,-0.22895924746990204,-0.4184226095676422,-0.1039847582578659,-1.0245349407196045,-0.19835877418518066]","[-0.7809443473815918,0.0537506639957428,3.914919376373291,0.033728837966918945,-0.02825760841369629,-0.004486940801143646,-0.10583271086215973,0.013999499380588531]","[-1.1839309930801392,0.19568054378032684,3.96345591545105,-0.26328325271606445,0.4276778995990753,-0.0533936470746994,0.23233726620674133,-0.10524909943342209]","[-1.2023193836212158,0.198719784617424,4.025014877319336,-0.2673724591732025,0.4343204200267792,-0.05422293767333031,0.23594583570957184,-0.10688378661870956]","[0.6153846383094788,0.06060606241226196,1.0,0.517241358757019,0.47826087474823,0.1428571492433548,0.1764705926179886,0.26923078298568726]",2.6109073162078857,3.914919376373291,3.96345591545105,4.025014877319336,1.0,2.6109073162078857,3.914919376373291,3.96345591545105,4.025014877319336,1.0,2.6109073162078857,3.914919376373291,3.96345591545105,4.025014877319336,1.0,2.6109073162078857,3.914919376373291,3.96345591545105,4.025014877319336,1.0
local_rerun,voc2007,openai_b16,316,006816,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006816.jpg,sofa,sofa,pottedplant,pottedplant,4,4,4,4,1,"[-0.6057306528091431,0.05223216116428375,0.06482578068971634,-0.006128009874373674,0.6560980081558228,-0.2498311698436737,0.22060281038284302,-0.8307334780693054]","[-0.7073115706443787,0.036181896924972534,-0.9860185384750366,0.004064319189637899,-0.22759407758712769,-0.27271872758865356,0.5496023297309875,-0.20701827108860016]","[0.30986350774765015,0.2369418889284134,-0.2434302121400833,0.11799252778291702,0.810774564743042,0.1169770359992981,1.6379061937332153,0.4008374810218811]","[-0.9366351366043091,-0.16055767238140106,0.3359709680080414,-0.12329936772584915,-0.15924572944641113,-0.31987616419792175,-1.1520847082138062,-1.114919900894165]","[-0.04468470811843872,-0.001271471381187439,1.1404250860214233,-0.015453540720045567,0.7761775255203247,0.06084626913070679,-0.23163598775863647,-0.4914400577545166]","[-0.5826235413551331,0.06976333260536194,-0.019640663638710976,0.0015237322077155113,0.25114738941192627,-0.27354052662849426,0.5467326045036316,-0.7768446803092957]","[-0.5932638645172119,0.0710374116897583,-0.01999935694038868,0.0015515598934143782,0.25573405623435974,-0.2785361409187317,0.5567175149917603,-0.791032075881958]","[0.06666667014360428,0.0476190485060215,0.7560975551605225,0.0833333358168602,1.0,0.1666666716337204,0.4285714328289032,0.0625]",-0.15924572944641113,0.7761775255203247,0.25114738941192627,0.25573405623435974,1.0,-0.15924572944641113,0.7761775255203247,0.25114738941192627,0.25573405623435974,1.0,-0.15924572944641113,0.7761775255203247,0.25114738941192627,0.25573405623435974,1.0,-0.15924572944641113,0.7761775255203247,0.25114738941192627,0.25573405623435974,1.0
local_rerun,voc2007,openai_b16,317,009677,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/009677.jpg,bicycle,bicycle,chair,chair,1,1,1,1,1,"[-0.37287765741348267,0.8877019882202148,0.24722425639629364,-0.07046106457710266,-0.49920159578323364,0.8354908227920532,0.030256815254688263,-0.3236550986766815]","[-0.04621359705924988,0.08079991489648819,0.23585763573646545,0.560575008392334,-0.36903318762779236,-0.05806685611605644,0.03398191183805466,0.10094469040632248]","[0.1511305570602417,1.5641428232192993,0.8059564828872681,1.8603415489196777,0.2017752230167389,0.20132865011692047,0.1146555244922638,0.5339574217796326]","[-0.5293496251106262,-0.5719868540763855,-0.4716210663318634,-2.5853657722473145,-0.6656285524368286,0.5848878622055054,-0.05905936658382416,-0.9039400219917297]","[-0.3527779281139374,0.5297790765762329,-0.08110755681991577,-1.035951018333435,-0.02192959189414978,0.8216926455497742,0.005540909245610237,-0.4452402889728546]","[-0.3855680227279663,0.5966641306877136,0.13047970831394196,-0.550035297870636,-0.481845885515213,0.8613752126693726,-0.027015067636966705,-0.5577302575111389]","[-0.39275458455085754,0.6077852845191956,0.13291171193122864,-0.560287356376648,-0.49082696437835693,0.8774303197860718,-0.02751859836280346,-0.5681257247924805]","[0.8095238208770752,1.0,0.7692307829856873,1.0,1.0,1.0,0.800000011920929,0.47999998927116394]",-0.5719868540763855,0.5297790765762329,0.5966641306877136,0.6077852845191956,1.0,-0.5719868540763855,0.5297790765762329,0.5966641306877136,0.6077852845191956,1.0,-0.5719868540763855,0.5297790765762329,0.5966641306877136,0.6077852845191956,1.0,-0.5719868540763855,0.5297790765762329,0.5966641306877136,0.6077852845191956,1.0
local_rerun,voc2007,openai_b16,318,001502,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/001502.jpg,motorbike,motorbike,person,person,4,4,4,4,1,"[-1.0354830026626587,-0.2022591084241867,0.012562657706439495,0.24275395274162292,2.4768552780151367,0.24305588006973267,-0.02843935787677765,0.3422669768333435]","[-0.886496901512146,-0.13085950911045074,-0.9463416934013367,-0.09675707668066025,-0.4602002501487732,0.22057227790355682,-0.18543319404125214,0.40623578429222107]","[1.3550925254821777,0.23043102025985718,-0.1671053171157837,0.22002553939819336,1.2934443950653076,0.6344729661941528,0.10767316818237305,0.667915940284729]","[-2.032616138458252,-0.37356674671173096,-0.13529163599014282,0.13614997267723083,1.2970705032348633,-0.2784866988658905,-0.09295761585235596,-0.2465796172618866]","[-0.09564858675003052,-0.051526978611946106,0.6085417866706848,0.3752732574939728,2.7089924812316895,0.036450862884521484,0.14951536059379578,-0.03361976146697998]","[-0.7664654850959778,-0.2576618194580078,0.09762822836637497,0.38294655084609985,2.824493408203125,0.2276322990655899,0.0914897695183754,0.2563279867172241]","[-0.7796574831008911,-0.2620965540409088,0.0993085578083992,0.38953763246536255,2.8731071949005127,0.2315501868724823,0.09306444227695465,0.2607397735118866]","[0.7142857313156128,0.30000001192092896,1.0,0.09375,1.0,0.5,0.3125,0.03703703731298447]",1.2970705032348633,2.7089924812316895,2.824493408203125,2.8731071949005127,1.0,1.2970705032348633,2.7089924812316895,2.824493408203125,2.8731071949005127,1.0,1.2970705032348633,2.7089924812316895,2.824493408203125,2.8731071949005127,1.0,1.2970705032348633,2.7089924812316895,2.824493408203125,2.8731071949005127,1.0
local_rerun,voc2007,openai_b16,319,003399,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/003399.jpg,person,person,bus,bus,6,6,6,6,1,"[-0.15424160659313202,-0.2981208860874176,-0.3687978684902191,-0.8789348006248474,-0.015318913385272026,-0.42221832275390625,0.09850837290287018,0.033905029296875]","[-0.07804457098245621,0.051326852291822433,-0.25509563088417053,0.010077077895402908,0.167965367436409,0.3583774268627167,0.0015541157918050885,0.01635500229895115]","[0.06318846344947815,0.8949106335639954,0.53572016954422,1.4866093397140503,0.5076457262039185,6.366550445556641,0.32247844338417053,0.11197839677333832]","[-0.19284914433956146,-1.0192338228225708,-0.9610089063644409,-2.156419277191162,-0.48389339447021484,-6.1607136726379395,-0.3543510138988495,-0.058332301676273346]","[-0.10188944637775421,-0.24490761756896973,-0.15811574459075928,-0.8102128505706787,-0.018429648131132126,-0.9250134825706482,-0.006449572741985321,0.005730827338993549]","[-0.1421068012714386,-0.44617363810539246,-0.41661810874938965,-0.960340678691864,-0.03300115466117859,-0.8698165416717529,0.07560623437166214,0.0059096189215779305]","[-0.1447990983724594,-0.4546266496181488,-0.4245111644268036,-0.9785348773002625,-0.03362638130784035,-0.886295735836029,0.07703863829374313,0.006021580193191767]","[0.6666666865348816,0.26530611515045166,0.9736841917037964,0.0,1.0,0.4137931168079376,0.03846153989434242,0.4285714328289032]",-0.3543510138988495,-0.006449572741985321,0.07560623437166214,0.07703863829374313,0.03846153989434242,-0.3543510138988495,-0.006449572741985321,0.07560623437166214,0.07703863829374313,0.03846153989434242,-0.3543510138988495,-0.006449572741985321,0.07560623437166214,0.07703863829374313,0.03846153989434242,-0.3543510138988495,-0.006449572741985321,0.07560623437166214,0.07703863829374313,0.03846153989434242
local_rerun,voc2007,openai_b16,320,002650,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002650.jpg,sofa,sofa,chair,chair,3,3,3,3,1,"[-0.4119872748851776,0.006171747110784054,0.44892898201942444,1.253509759902954,-0.43026313185691833,-0.012762578204274178,-1.1293989419937134,-0.2542561888694763]","[-0.053364742547273636,-0.2958500385284424,0.1762017458677292,0.15711568295955658,0.12913262844085693,-0.01299449522048235,-1.0537803173065186,-0.0513148158788681]","[0.3468448221683502,-0.11802934855222702,1.1341911554336548,0.8807306885719299,0.9729216694831848,0.05186295881867409,0.814845860004425,0.6593946814537048]","[-0.6940848231315613,0.006842821836471558,-0.4270251393318176,0.5348808765411377,-1.185126543045044,-0.06199038028717041,-1.8324674367904663,-0.7824382781982422]","[-0.2727496922016144,0.17197707295417786,0.420780748128891,1.118246078491211,-0.41889289021492004,-0.011076942086219788,-0.12300622463226318,-0.17326009273529053]","[-0.301154226064682,-0.25196078419685364,0.7303984761238098,1.1454119682312012,-0.2829728126525879,-0.04224031791090965,-1.2006139755249023,-0.26638278365135193]","[-0.306654155254364,-0.2565622925758362,0.7437376379966736,1.1663304567337036,-0.2881406843662262,-0.04301174357533455,-1.2225406169891357,-0.2712476849555969]","[0.0,0.2857142984867096,0.0625,0.6176470518112183,0.0,0.3333333432674408,0.0810810774564743,0.0]",0.5348808765411377,1.118246078491211,1.1454119682312012,1.1663304567337036,0.6176470518112183,0.5348808765411377,1.118246078491211,1.1454119682312012,1.1663304567337036,0.6176470518112183,0.5348808765411377,1.118246078491211,1.1454119682312012,1.1663304567337036,0.6176470518112183,0.5348808765411377,1.118246078491211,1.1454119682312012,1.1663304567337036,0.6176470518112183
local_rerun,voc2007,openai_b16,321,000467,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/000467.jpg,person,person,motorbike,motorbike,0,0,0,0,1,"[0.6704311370849609,-0.4233666956424713,-0.4741130769252777,0.2775358557701111,-0.6981416940689087,0.14478805661201477,-0.26350441575050354,0.0414370596408844]","[-0.2447105497121811,-0.3601677417755127,-0.4807531535625458,0.1558101326227188,-0.37935057282447815,-0.0860137790441513,-0.1466389000415802,-0.21473412215709686]","[0.6575313806533813,-0.1123512014746666,0.42733272910118103,0.3562530279159546,0.03128659725189209,0.1909305304288864,0.14097975194454193,0.2777889370918274]","[0.0595555305480957,-0.4872322380542755,-0.8435264825820923,-0.09775614738464355,-0.3652774691581726,-0.062415897846221924,-0.31130722165107727,-0.3603987395763397]","[1.0031780004501343,-0.1693376749753952,-0.18127867579460144,0.09168577194213867,0.007813513278961182,0.22042348980903625,-0.09394055604934692,0.02119430899620056]","[0.49754008650779724,-0.38377898931503296,-0.5061954259872437,0.2508857846260071,-0.5981184840202332,0.13923236727714539,-0.2379598468542099,-0.041971638798713684]","[0.5069662928581238,-0.39104989171028137,-0.5157855749130249,0.2556389570236206,-0.6094501614570618,0.14187020063400269,-0.24246813356876373,-0.042766816914081573]","[0.738095223903656,0.02222222276031971,0.75,0.2222222238779068,0.699999988079071,0.025641025975346565,0.1818181872367859,0.6363636255264282]",0.0595555305480957,1.0031780004501343,0.49754008650779724,0.5069662928581238,0.738095223903656,0.0595555305480957,1.0031780004501343,0.49754008650779724,0.5069662928581238,0.738095223903656,0.0595555305480957,1.0031780004501343,0.49754008650779724,0.5069662928581238,0.738095223903656,0.0595555305480957,1.0031780004501343,0.49754008650779724,0.5069662928581238,0.738095223903656
local_rerun,voc2007,openai_b16,322,006002,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006002.jpg,person,person,horse,horse,5,5,5,5,1,"[-0.09708292782306671,0.1534474641084671,-0.1770201176404953,-0.009240757673978806,-0.6745662689208984,0.6645205616950989,-0.29486191272735596,-0.23383048176765442]","[0.10109096020460129,0.005392479244619608,0.3498077094554901,0.09460654109716415,-1.7586946487426758,-1.5343624353408813,-0.21201103925704956,-0.03937351703643799]","[0.25200769305229187,0.173834428191185,0.8738483190536499,1.172161340713501,-0.8164317011833191,0.5250317454338074,0.2951204478740692,0.2789463698863983]","[-0.2664121687412262,-0.038994014263153076,-1.0621728897094727,-1.017352819442749,-0.2512592375278473,-0.2827153205871582,-0.44669219851493835,-0.44065171480178833]","[-0.09681589156389236,0.14554035663604736,-0.5945324301719666,-0.049076929688453674,0.5671087503433228,1.2284817695617676,0.08341063559055328,-0.14986424148082733]","[-0.10164099186658859,0.050230514258146286,-0.23066598176956177,0.06912139058113098,-0.7014175653457642,-0.49742263555526733,-0.20778495073318481,-0.22129325568675995]","[-0.10356663912534714,0.051182158291339874,-0.23503607511520386,0.0704309344291687,-0.714706301689148,-0.5068466067314148,-0.21172155439853668,-0.22548578679561615]","[0.0,0.0,0.0,0.0625,0.05882352963089943,0.18918919563293457,0.043478261679410934,0.0]",-0.2827153205871582,1.2284817695617676,-0.49742263555526733,-0.5068466067314148,0.18918919563293457,-0.2827153205871582,1.2284817695617676,-0.49742263555526733,-0.5068466067314148,0.18918919563293457,-0.2827153205871582,1.2284817695617676,-0.49742263555526733,-0.5068466067314148,0.18918919563293457,-0.2827153205871582,1.2284817695617676,-0.49742263555526733,-0.5068466067314148,0.18918919563293457
local_rerun,voc2007,openai_b16,323,006068,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006068.jpg,tvmonitor,tvmonitor,sofa,sofa,2,2,2,2,1,"[0.5708041191101074,0.024762343615293503,1.6068840026855469,-1.26669442653656,0.08586786687374115,-0.568766176700592,0.22114859521389008,-0.34333208203315735]","[-0.1582760363817215,0.04667101800441742,-0.11454834789037704,-0.12737292051315308,0.12982018291950226,-0.05783239006996155,0.21461695432662964,-0.06759359687566757]","[0.016041619703173637,0.6089242696762085,0.5053569674491882,0.6320290565490723,1.330796718597412,0.16432061791419983,1.3123390674591064,0.13715597987174988]","[0.4945269525051117,-0.5331463813781738,1.0149073600769043,-1.7451432943344116,-1.2428797483444214,-0.691991925239563,-1.0254135131835938,-0.512039065361023]","[0.7038514018058777,-0.08566412329673767,1.6173874139785767,-1.0740171670913696,-0.08162358403205872,-0.4856150448322296,0.01389281451702118,-0.27024224400520325]","[0.4821298122406006,0.017128486186265945,1.4815342426300049,-1.2148903608322144,-0.03559990972280502,-0.4808054268360138,0.15042665600776672,-0.2813602387905121]","[0.49385324120521545,0.017544981092214584,1.5175590515136719,-1.244431495666504,-0.03646555542945862,-0.49249663949012756,0.15408441424369812,-0.28820177912712097]","[0.1428571492433548,0.13793103396892548,0.6800000071525574,0.01785714365541935,0.0,0.0,0.0,0.0]",1.0149073600769043,1.6173874139785767,1.4815342426300049,1.5175590515136719,0.6800000071525574,1.0149073600769043,1.6173874139785767,1.4815342426300049,1.5175590515136719,0.6800000071525574,1.0149073600769043,1.6173874139785767,1.4815342426300049,1.5175590515136719,0.6800000071525574,1.0149073600769043,1.6173874139785767,1.4815342426300049,1.5175590515136719,0.6800000071525574
local_rerun,voc2007,openai_b16,324,002573,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/002573.jpg,horse,horse,person,person,2,2,2,2,1,"[0.1396714746952057,-0.010836544446647167,0.4649726152420044,-0.003919954411685467,-0.22255975008010864,-0.06491635739803314,0.27944299578666687,-1.7616910934448242]","[0.21646063029766083,-4.092113494873047,0.29960745573043823,0.057224661111831665,-0.007215904537588358,-0.06389971822500229,0.2711887061595917,-0.06830620765686035]","[0.4424084424972534,-2.260688066482544,0.5439758896827698,0.17148643732070923,0.25889766216278076,-0.03678987920284271,0.40082618594169617,0.9031580686569214]","[-0.20847763121128082,1.750889539718628,-0.0592421293258667,-0.1667722761631012,-0.5143640637397766,-0.028062302619218826,-0.09851217269897461,-1.9043874740600586]","[-0.045633137226104736,3.4452755451202393,0.16177088022232056,-0.05517458915710449,-0.20382718741893768,-0.00406336784362793,0.034131377935409546,-1.250532627105713]","[0.17645476758480072,-0.642751932144165,0.49482181668281555,0.011403428390622139,-0.1991078108549118,-0.07330578565597534,0.33411169052124023,-1.145472764968872]","[0.17919538915157318,-0.6527349352836609,0.502507209777832,0.011580541729927063,-0.2022002786397934,-0.07444434612989426,0.3393009901046753,-1.1632637977600098]","[0.043478261679410934,0.9268292784690857,0.12903225421905518,0.0,0.0,0.0,0.07407407462596893,0.3684210479259491]",-0.0592421293258667,0.16177088022232056,0.49482181668281555,0.502507209777832,0.12903225421905518,-0.0592421293258667,0.16177088022232056,0.49482181668281555,0.502507209777832,0.12903225421905518,-0.0592421293258667,0.16177088022232056,0.49482181668281555,0.502507209777832,0.12903225421905518,-0.0592421293258667,0.16177088022232056,0.49482181668281555,0.502507209777832,0.12903225421905518
local_rerun,voc2007,openai_b16,325,005087,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/005087.jpg,motorbike,motorbike,person,person,5,5,5,5,1,"[-0.17179471254348755,0.027085723355412483,0.2126244753599167,0.04820169880986214,0.17295584082603455,1.1338082551956177,-0.272146999835968,0.3183281421661377]","[0.06327977031469345,-0.005809186492115259,0.11923041194677353,-0.1521637886762619,0.06251981109380722,0.32032957673072815,-0.35255351662635803,0.03360286355018616]","[0.828732967376709,0.0624433271586895,0.2859971821308136,0.1961599737405777,0.4484257996082306,0.9622619152069092,-0.08308695256710052,0.8515604734420776]","[-0.9982584714889526,-0.032417479902505875,-0.12581473588943481,-0.15941160917282104,-0.2025257647037506,0.23983979225158691,-0.298339307308197,-0.46147656440734863]","[-0.25281837582588196,0.014302287250757217,0.02376590669155121,0.2515738904476166,0.15715573728084564,0.8629823923110962,-0.0461421012878418,0.22870410978794098]","[-0.013879889622330666,0.052006740123033524,0.24210773408412933,0.009577015414834023,0.09410598874092102,1.2244213819503784,-0.41336843371391296,0.3572876751422882]","[-0.014118783175945282,0.05290185287594795,0.24627476930618286,0.009741850197315216,0.09572569280862808,1.2454955577850342,-0.4204831123352051,0.36343711614608765]","[0.6842105388641357,0.0833333358168602,0.0,0.2857142984867096,0.46666666865348816,0.931034505367279,0.09090909361839294,0.0]",0.23983979225158691,0.8629823923110962,1.2244213819503784,1.2454955577850342,0.931034505367279,0.23983979225158691,0.8629823923110962,1.2244213819503784,1.2454955577850342,0.931034505367279,0.23983979225158691,0.8629823923110962,1.2244213819503784,1.2454955577850342,0.931034505367279,0.23983979225158691,0.8629823923110962,1.2244213819503784,1.2454955577850342,0.931034505367279
local_rerun,voc2007,openai_b16,326,006796,/Users/von/Projects/cci-local-recovery/rerun_workspace/data/voc2007/VOCdevkit/VOC2007/JPEGImages/006796.jpg,person,person,motorbike,motorbike,4,4,4,4,1,"[-0.8780587911605835,-0.09117979556322098,-0.5469576120376587,0.06570803374052048,1.3434587717056274,-0.9806363582611084,-0.6248255968093872,0.24937470257282257]","[-0.48739975690841675,-0.14357082545757294,-0.24277634918689728,-0.11339792609214783,-0.2459869086742401,-0.9868651032447815,-0.21191084384918213,0.0560372993350029]","[0.12819083034992218,0.17458505928516388,0.5206049084663391,0.46354982256889343,0.7626487612724304,-0.415432870388031,0.07774754613637924,0.2832617163658142]","[-0.8473209142684937,-0.2216024249792099,-1.1101500988006592,-0.42597824335098267,0.3876491189002991,-0.6279178261756897,-0.377094030380249,-0.08844643831253052]","[-0.27657803893089294,0.12281796336174011,-0.40074965357780457,0.09864736348390579,1.3446526527404785,0.0773320198059082,-0.14783436059951782,0.10354402661323547]","[-0.6003817319869995,-0.06845230609178543,-0.6637721657752991,0.0007210532785393298,1.1263259649276733,-0.7662891149520874,-0.6171906590461731,0.17774100601673126]","[-0.6117563247680664,-0.06974917650222778,-0.6763477325439453,0.0007347140344791114,1.1476649045944214,-0.7808068990707397,-0.6288836598396301,0.18110841512680054]","[0.7894737124443054,0.05263157933950424,0.4285714328289032,0.3448275923728943,0.9696969985961914,0.3333333432674408,0.12765957415103912,0.0]",0.3876491189002991,1.3446526527404785,1.1263259649276733,1.1476649045944214,0.9696969985961914,0.3876491189002991,1.3446526527404785,1.1263259649276733,1.1476649045944214,0.9696969985961914,0.3876491189002991,1.3446526527404785,1.1263259649276733,1.1476649045944214,0.9696969985961914,0.3876491189002991,1.3446526527404785,1.1263259649276733,1.1476649045944214,0.9696969985961914
